1
1578 29566
143 484 76
907 1425 40
1494 404 14
173 496 12
223 266 44
1157 412 34
131 281 48
56 666 33
1396 1462 59
483 1334 2
750 346 3
696 1490 17
1078 269 16
837 956 2
83 658 58
1274 580 37
210 1066 26
2 619 43
1478 1494 70
1349 1531 70
1410 994 12
177 881 48
248 508 77
70 903 56
39 1323 71
1474 1047 80
1365 695 39
45 1286 4
814 606 77
1370 188 23
781 575 51
657 433 49
398 494 34
33 723 39
67 531 31
1197 183 49
826 477 3
504 854 33
896 996 25
1250 1425 24
1280 357 55
1447 1332 74
159 1271 62
940 835 56
144 462 13
491 8 5
192 1284 50
567 175 49
1362 344 67
852 551 40
202 534 36
634 631 3
1295 948 70
97 1149 53
452 1172 63
505 1491 9
481 409 74
1174 16 46
1083 1440 36
542 1506 17
785 1406 39
266 390 62
1306 578 4
302 504 38
728 224 74
319 563 62
160 308 5
699 333 25
93 799 63
1163 821 38
1114 1038 76
716 1260 27
1405 372 60
1005 314 62
1035 109 68
1550 647 27
363 1557 36
167 435 40
1509 323 15
779 1287 10
1068 203 76
231 564 66
1002 84 63
412 833 32
1022 362 38
832 973 17
1113 709 71
1217 1375 46
635 253 66
648 1002 1
1473 11 53
1168 1284 10
471 981 46
684 1113 55
1490 78 72
518 245 9
1004 198 73
414 1411 64
1334 916 61
1041 1277 73
519 281 45
1306 419 39
158 1452 74
280 968 13
1366 1148 62
712 879 34
424 52 66
1005 1138 72
1337 879 2
1036 1179 43
464 952 5
316 398 57
191 1528 52
829 1541 52
960 507 72
1348 290 37
377 486 19
331 1108 32
1242 715 48
269 572 17
1111 1418 79
658 1441 48
191 106 18
963 347 19
1230 1031 79
271 284 14
619 1474 65
856 520 33
6 724 51
927 957 8
408 15 53
37 1361 72
428 1174 77
1540 1222 44
223 804 23
1297 1365 82
664 21 64
1220 897 26
1495 572 80
411 700 36
464 1350 49
536 1552 47
21 1265 8
714 665 50
359 756 6
84 423 57
1231 705 60
1443 281 73
396 1239 59
234 313 71
1527 132 20
1329 867 10
652 272 22
518 288 38
868 124 44
347 1174 21
1062 1551 2
1270 1481 34
1281 1436 40
100 123 23
354 519 56
1019 1262 22
186 1524 75
150 818 16
1361 516 9
41 131 65
296 1371 23
1151 638 78
987 1277 65
930 1064 65
243 1390 40
398 93 59
1480 684 81
544 789 30
222 35 2
554 663 48
336 429 19
884 441 27
1004 587 52
78 1538 55
576 655 52
73 1385 61
787 719 32
1370 906 27
927 1576 12
994 1214 64
192 462 65
160 372 81
454 1336 17
141 1005 27
760 641 81
1254 1501 4
502 1242 1
1109 1514 15
65 108 77
1068 1049 8
1436 840 81
615 592 75
570 1576 59
1104 1220 12
476 1125 78
812 1122 55
799 562 45
1314 1075 48
1263 1575 59
746 866 42
293 120 81
365 89 10
953 565 68
1336 102 3
1519 1249 43
212 160 52
85 310 53
190 665 28
478 1445 26
578 1273 76
353 231 51
1561 1441 73
1408 22 8
1237 628 47
44 629 50
710 327 75
1138 1480 2
553 1178 29
232 420 25
907 909 14
182 1399 62
895 746 77
1517 705 20
260 1208 37
366 905 28
691 1336 54
1527 1393 9
1321 787 7
351 654 28
1203 1286 9
942 270 55
779 660 23
398 1248 12
140 607 65
491 456 20
980 700 58
1191 1218 40
1447 1173 72
901 1479 36
158 903 40
104 598 15
1115 341 61
1381 1076 55
1410 677 21
624 948 29
1167 336 30
944 985 77
1297 331 19
310 27 37
1028 1022 14
867 441 24
836 1469 30
1127 1498 1
805 109 18
504 803 79
1401 811 35
1347 422 74
1118 1567 5
1290 1050 71
1575 1027 42
677 1498 55
1179 943 40
735 780 43
610 861 48
374 1227 60
897 232 5
766 1471 16
891 865 26
172 485 56
527 607 39
1321 1249 68
794 35 51
735 128 71
304 1103 80
366 674 78
879 834 58
505 386 64
1237 812 10
428 1350 33
1032 1202 44
92 109 66
400 102 65
478 183 22
536 934 22
804 1186 80
970 375 7
514 116 61
1308 1144 47
1063 1219 80
719 1478 26
450 1244 80
925 1370 40
1506 1397 42
107 741 43
780 873 70
545 639 38
1070 259 75
1114 326 50
878 26 15
1315 605 8
1385 1039 10
119 708 61
1261 667 59
290 623 9
187 269 10
1525 731 30
393 784 42
160 781 17
1473 507 31
716 488 59
898 1438 18
95 1095 80
1151 674 46
767 834 53
588 1495 25
1293 657 29
1384 818 64
1169 96 77
1349 993 43
720 545 72
1280 918 43
995 449 56
180 1333 79
349 1498 49
1146 6 34
1446 658 61
498 105 16
472 326 52
709 124 23
137 1031 12
738 386 5
487 1520 27
1438 1489 37
891 809 53
77 1329 7
852 1314 58
1249 1079 44
1519 983 11
1074 1409 67
177 1314 65
562 1472 52
1269 747 43
1407 137 79
1166 1421 9
1251 499 58
1336 95 51
558 1307 76
701 80 53
1225 70 2
1130 547 81
903 949 58
383 399 46
898 298 54
1535 1037 29
368 658 39
698 1062 39
131 86 18
1318 776 73
1206 719 82
784 347 57
751 541 58
405 759 73
154 488 2
236 1375 50
707 353 78
874 546 79
46 1542 48
1341 1358 44
1508 1036 21
415 682 9
1345 582 25
18 978 66
735 708 60
299 1191 13
679 261 50
1077 1556 54
442 415 82
1231 1471 57
163 900 24
521 1160 3
1567 1520 74
207 1105 56
850 356 3
43 576 4
1297 443 11
1171 1285 35
125 1366 18
267 1135 42
852 1455 11
1122 353 66
457 775 12
108 506 28
224 1427 43
1097 788 47
521 1211 56
574 1412 78
1536 970 29
412 762 77
1426 925 69
652 1444 47
172 706 17
789 1313 10
1295 1542 69
66 1450 39
219 293 26
1539 841 68
1024 1087 29
1404 75 32
802 1422 19
1533 808 38
857 1091 34
595 955 27
770 1543 24
999 265 11
1177 1544 43
62 1345 27
566 1197 18
1486 659 75
361 821 37
1416 1185 71
299 721 31
978 466 37
1541 1355 27
1002 1521 6
553 779 54
16 700 32
739 1221 35
259 510 9
914 306 29
1377 310 13
360 885 66
1279 1222 33
287 309 7
960 328 27
310 1166 63
272 159 53
1397 1145 72
1191 1426 4
101 1421 73
950 738 76
296 1390 78
1467 768 53
427 562 20
250 1545 10
805 684 71
1188 1222 21
1108 1499 70
855 1460 3
964 513 34
1145 1156 62
1477 1418 72
1253 824 78
163 411 80
419 1169 50
1528 461 48
1515 812 25
1294 567 65
1373 402 79
1055 207 46
1080 170 39
291 1557 14
982 241 11
501 1119 15
736 265 17
758 268 42
1444 829 75
295 1362 79
1023 654 56
337 292 25
1159 596 44
1316 142 80
907 970 58
1419 525 19
1107 563 8
1192 72 15
191 1068 61
1225 1151 71
981 648 23
692 1084 40
1015 973 70
388 769 5
835 735 28
40 463 78
914 1086 36
1554 114 6
1559 1104 24
732 356 79
137 935 33
411 671 38
191 1399 79
708 1344 60
608 497 22
813 1512 53
1514 1535 30
630 1057 59
1327 887 24
699 490 10
661 165 51
236 358 15
695 1415 19
227 1327 51
27 118 15
266 424 50
590 87 68
291 1121 39
619 697 13
613 1233 31
63 1557 60
143 1315 59
1162 1159 42
1320 1002 37
1349 29 81
249 1354 17
670 668 64
862 123 9
281 127 59
809 183 65
1188 562 23
1003 699 24
46 735 55
38 1509 32
782 682 17
376 964 22
913 1395 76
469 406 45
93 63 28
1110 678 80
1235 894 24
88 1391 20
1315 101 64
1555 1413 38
150 930 38
1292 202 43
1111 1348 29
1028 437 42
87 996 55
794 559 15
1231 109 16
1440 1384 33
575 486 8
687 530 23
543 1214 81
591 926 7
731 1514 38
828 213 4
1244 531 18
221 1251 77
1002 1159 48
1496 1473 68
1133 1488 31
750 707 47
927 185 12
597 928 71
1428 892 25
588 1193 76
955 1202 38
933 1201 79
843 963 52
1116 1069 65
995 974 63
386 398 45
80 808 61
862 1254 24
769 960 16
1403 537 43
95 533 48
369 139 81
1561 7 74
1312 990 23
1437 779 43
928 1010 3
1533 40 24
1443 1421 79
203 926 76
1463 850 23
1394 959 7
66 537 56
85 677 25
285 257 65
313 1504 51
951 385 7
446 295 69
112 1220 52
311 478 70
59 1540 20
503 326 34
1428 1463 56
38 1388 37
1350 797 2
1179 314 50
528 543 25
567 805 58
1185 908 32
149 32 7
1026 1333 21
925 903 72
556 959 11
276 369 66
267 1417 33
755 150 66
179 891 7
599 139 42
153 210 1
492 974 14
1293 70 44
597 711 67
932 1351 46
1302 411 81
979 298 47
1240 749 25
358 1094 78
1445 411 56
1054 1129 79
944 574 76
893 435 33
1045 301 47
427 1559 72
933 118 25
855 62 34
561 550 69
1235 915 66
478 1091 42
1510 435 2
1349 1538 9
208 375 41
33 863 70
556 68 14
424 1234 32
465 655 22
874 328 5
1355 1460 41
427 1016 66
130 69 11
941 343 53
1113 956 43
928 859 73
893 57 67
1326 273 64
577 1092 27
1113 431 42
346 484 5
759 1478 80
1423 284 70
22 402 33
1054 410 82
7 977 61
1447 1189 5
858 13 65
477 743 18
1387 318 11
123 1378 52
96 281 14
926 197 71
1575 1330 74
107 579 28
1144 1055 49
1204 474 65
1216 434 52
453 398 18
801 857 79
158 504 34
670 1395 9
779 518 35
516 1191 33
692 633 74
384 610 75
209 952 52
714 743 10
983 309 64
102 994 15
734 699 42
374 1333 13
991 333 50
943 796 2
916 109 56
1052 1466 20
1060 1503 35
1520 255 47
131 805 15
1336 343 25
1438 938 43
432 859 28
143 313 71
326 603 42
1094 391 37
402 99 77
456 673 29
1548 489 70
928 1470 42
925 464 75
322 1164 82
564 1468 79
1434 653 8
758 1501 52
1459 459 71
1208 389 30
437 668 74
145 1106 14
147 159 40
1557 1308 1
1251 313 47
62 1547 9
726 1347 74
218 1231 8
849 996 29
30 1221 41
1036 1260 21
828 1511 14
1403 970 51
83 596 53
624 959 51
138 500 78
315 180 29
1418 1382 20
1298 1367 77
18 1002 64
795 1405 34
1400 1307 60
243 459 9
1227 556 58
1358 668 18
671 1282 67
487 476 29
61 34 11
1042 55 9
20 430 12
1249 1441 37
1532 1405 72
2 901 72
1016 947 59
1388 1130 44
106 256 64
1349 1049 27
127 364 2
1477 242 9
390 421 43
77 1568 58
616 1233 81
121 1083 1
816 1441 58
1298 1292 63
1067 789 28
569 631 3
1015 549 82
684 2 24
520 1547 16
350 1099 76
1247 214 77
471 243 9
1498 1412 82
1155 1467 56
1430 112 36
599 1348 3
1254 1516 28
70 275 9
962 1085 79
1272 1279 52
1507 1398 47
1358 707 24
1096 811 34
620 479 72
1351 507 56
33 780 79
39 1103 34
1124 112 20
848 1063 3
599 1319 14
254 191 66
924 1478 51
1003 230 61
1152 381 29
1053 895 6
570 637 33
946 1170 57
198 963 11
208 954 42
429 522 24
607 1203 62
708 453 34
1482 1176 22
177 1577 60
1498 892 78
201 699 38
1298 506 20
538 638 37
131 1086 32
260 362 22
387 302 29
149 1080 37
656 729 82
422 1175 79
863 1525 29
769 326 75
547 349 1
603 1230 14
899 1504 81
876 258 2
139 365 44
1146 176 25
224 280 44
1425 635 3
342 986 25
174 1456 12
1550 730 66
707 70 68
538 119 28
1408 1353 32
1084 630 9
1124 1381 58
1113 48 81
230 667 2
1223 517 1
1354 689 66
203 363 35
515 866 31
505 547 75
1018 96 46
742 67 69
1155 837 42
1063 1546 70
1156 101 46
813 1366 23
358 1575 40
833 38 25
1370 544 51
605 1055 82
101 1086 68
717 1007 47
1534 654 78
757 206 8
718 350 55
1247 68 55
405 11 78
896 911 78
36 763 75
695 708 40
151 604 32
1349 1338 78
208 932 27
747 475 11
1458 805 70
1130 1297 67
1454 1354 58
1295 1020 42
125 1146 49
760 341 43
1079 491 1
1548 128 23
382 35 49
645 472 52
72 1443 41
1185 281 58
1424 818 18
1339 1313 42
1369 540 45
708 1344 43
1087 165 75
635 578 18
949 832 52
536 412 2
1313 755 1
191 396 1
1221 986 63
583 1166 35
1053 1291 59
421 1408 80
723 716 44
664 570 14
687 173 67
1140 874 35
1364 483 35
989 1446 76
652 347 13
1578 119 7
1561 536 36
937 1016 66
897 283 29
1297 547 6
1386 614 58
1418 270 18
469 427 7
731 869 64
1363 643 54
326 214 74
698 403 53
399 53 38
1454 1139 76
418 1576 40
843 105 74
1474 1287 6
1126 1042 17
247 148 71
54 994 25
34 509 23
1314 1132 26
1076 541 1
654 426 6
810 571 27
1055 219 9
1428 201 33
334 264 36
1250 1058 53
559 1134 29
497 925 53
555 1559 25
1262 1375 60
1221 586 26
64 870 46
598 115 10
1064 1569 71
212 1279 59
880 1577 28
815 174 39
709 1419 41
477 148 39
822 1528 41
580 878 55
1278 501 19
1487 815 73
1442 463 44
301 1279 9
1225 833 27
761 699 79
1174 997 38
406 819 10
452 563 13
998 1318 74
498 1535 31
1272 955 1
779 1114 11
654 49 37
707 393 50
491 864 29
243 516 66
1374 899 13
1538 954 5
999 1250 82
132 1064 49
1481 1183 35
569 615 15
1088 341 40
1060 936 55
833 480 26
364 349 54
1100 1330 9
906 898 40
895 248 19
320 1227 61
41 851 25
275 1143 20
720 1447 73
1101 781 18
1346 63 11
318 73 68
508 1111 64
1550 217 48
476 1341 81
1560 510 53
1330 330 38
118 1068 66
997 1256 22
438 858 54
1015 767 67
249 877 27
1173 159 78
1138 1306 60
588 508 29
873 306 17
252 1169 25
529 927 81
1300 1484 65
792 292 18
682 943 80
950 1193 70
120 1157 33
1027 1569 58
437 905 58
1215 1084 45
353 711 71
1160 1536 9
1368 1069 60
970 1463 30
846 279 14
647 939 67
1168 1145 6
660 1156 38
13 1062 24
210 598 21
523 422 68
1132 746 19
138 666 59
1027 1196 50
436 741 41
1485 495 6
1157 1343 66
899 508 45
623 1321 41
984 1023 32
385 764 23
53 1146 26
641 800 48
454 805 29
734 1110 69
257 1325 55
817 1477 29
920 1486 15
635 1416 34
1530 1320 59
770 470 54
1187 650 57
658 156 12
273 1331 2
496 303 37
234 743 26
717 1503 15
951 848 38
1072 758 29
935 1168 69
638 500 57
54 1270 1
530 439 29
963 1261 50
1154 1564 40
1303 60 42
63 1114 75
253 935 59
282 701 47
1445 549 76
1434 780 61
1479 1282 1
745 590 6
774 791 80
1128 476 61
1435 762 81
1029 1356 43
503 720 24
493 820 48
1262 1269 39
68 811 27
541 651 52
438 526 78
816 1446 69
605 178 35
3 900 71
9 770 60
1166 458 37
1349 522 33
231 1411 11
1491 935 79
307 887 49
161 7 47
1500 1201 80
915 860 38
119 910 58
218 76 66
693 971 15
976 1503 38
1431 1499 37
1469 1528 54
437 488 53
881 156 55
1158 508 61
368 1518 60
1045 1218 5
690 1287 80
78 366 4
650 483 14
1252 194 67
530 751 9
158 1169 23
581 1165 30
77 335 53
1507 1573 58
1102 910 80
622 781 15
212 544 68
1384 1064 47
1320 234 55
797 848 71
1061 772 64
712 414 82
719 935 17
809 1562 69
1487 1082 26
1081 897 65
1161 1159 75
1345 1188 33
1222 614 56
262 1239 42
1259 424 21
473 1558 2
822 1541 54
1328 162 70
361 864 52
681 1111 55
73 999 76
747 95 12
505 1468 48
83 1477 5
1166 962 79
733 1413 74
891 644 18
766 842 55
1 1544 75
1542 777 17
367 930 46
988 1549 25
284 164 26
1011 237 31
858 1414 65
1173 1295 18
472 127 61
712 1425 30
51 68 25
948 612 21
631 1413 34
478 1454 69
1326 454 30
280 1102 35
711 810 9
1403 886 30
529 567 17
1238 432 38
1385 331 33
735 356 46
1390 1119 8
621 843 70
451 655 42
1238 1141 44
282 686 7
237 481 63
165 1259 53
345 803 52
165 1039 44
797 1437 43
1420 607 45
1521 244 35
765 1523 79
540 1325 73
944 830 58
1366 1511 12
519 397 27
520 376 56
1236 901 13
389 1120 67
661 729 10
1325 1104 45
926 1429 38
1087 21 60
589 1397 33
555 796 78
1540 490 25
1294 249 76
1510 1165 77
107 1321 60
1125 1355 42
886 516 50
143 10 51
24 138 42
282 1077 47
1230 1314 1
594 1177 4
1078 253 63
1421 533 66
1518 840 21
136 1063 5
1359 1115 3
1237 398 23
516 1564 39
1559 77 53
1179 908 32
1386 851 14
909 943 61
760 1411 24
1344 175 12
665 1425 49
1334 488 52
262 269 44
1097 793 82
1533 514 17
393 823 4
1219 1063 69
359 981 17
112 777 36
1064 706 51
478 405 79
735 480 47
216 1359 34
1017 844 66
20 1110 30
114 1447 48
972 1500 19
433 145 77
299 559 36
1370 653 30
509 300 43
477 1574 24
573 379 56
1229 762 18
369 46 67
1575 520 46
738 1214 34
1416 798 29
566 769 10
1499 310 70
999 723 27
891 896 12
1341 89 67
443 313 65
1470 1339 7
1442 410 19
1486 1184 7
1533 1207 63
1131 1023 13
1042 177 6
390 244 1
1183 1 52
117 720 14
681 570 54
893 1494 38
282 975 78
649 206 36
124 1318 48
46 912 44
372 1143 2
1034 307 26
485 1189 23
1307 301 5
41 151 29
889 892 75
1329 1473 11
1125 692 47
226 308 78
1018 951 64
1441 774 3
1542 1275 82
1404 603 20
1563 1530 25
1461 1033 55
968 1182 25
1414 1407 66
594 1221 46
194 1568 30
301 886 65
904 518 48
202 1208 30
1501 305 75
674 171 20
1554 1115 73
1541 1433 57
1344 742 34
453 1340 34
846 487 63
988 739 28
1146 565 28
1546 1008 6
1368 1155 15
179 1575 2
1247 1527 57
668 596 46
398 316 17
880 894 43
110 1365 75
1305 937 75
830 1475 22
101 479 47
159 768 25
236 945 63
130 298 73
586 137 8
1045 1072 28
867 1191 1
1034 1146 57
434 204 24
781 1471 39
1365 233 33
1414 663 57
991 579 77
1301 1576 79
702 1309 56
174 378 9
1182 171 81
1065 135 43
258 1520 20
1440 621 44
572 453 82
1154 211 62
1422 1239 70
100 559 13
1522 969 46
846 1423 7
1006 1049 39
1312 1 74
642 778 47
1520 683 57
341 466 18
1105 894 38
1469 143 42
435 1181 50
1483 112 48
259 39 75
583 1528 49
75 858 35
445 1370 1
454 29 34
872 515 57
1274 1504 17
1548 1221 30
459 1495 74
706 203 30
158 1393 32
551 635 80
484 460 5
449 692 18
529 1136 78
185 328 24
1405 608 56
704 9 21
757 1182 73
1559 605 81
769 145 11
420 1430 32
201 451 23
1228 264 56
1357 886 28
1226 905 36
1089 644 76
774 92 6
169 378 2
801 1512 36
811 104 47
1209 696 46
403 248 62
1100 156 82
953 615 52
1378 695 28
886 609 18
266 1242 33
740 1009 81
363 1258 38
1558 687 66
511 692 23
275 526 54
1154 121 39
483 873 12
926 1137 53
1297 1383 57
409 429 63
942 137 51
632 1275 7
992 1285 80
737 1187 8
1210 1416 80
1270 1521 37
368 1161 5
871 317 33
1490 1408 55
1250 807 74
786 1095 3
267 1032 44
1439 1564 2
960 198 48
511 698 14
1372 753 71
791 1256 46
210 426 58
1153 470 15
1378 543 49
1091 735 35
1369 253 60
1504 351 7
335 884 29
142 257 56
522 469 3
691 887 16
1484 1157 11
1453 953 26
1048 939 52
1290 1320 12
1476 1168 9
779 215 33
181 1515 11
18 1184 44
651 1321 45
113 933 72
1386 1063 70
10 1456 39
342 863 9
896 1527 15
795 1189 14
783 343 68
839 894 8
295 1521 52
690 1170 45
438 996 70
63 747 50
1542 490 68
524 497 10
1172 419 23
629 494 49
122 757 49
1181 1411 78
1254 53 9
1258 1128 47
923 1403 43
1090 14 49
1547 200 30
1481 1271 38
231 409 47
450 1265 78
1198 412 24
213 1558 7
1220 835 58
399 915 70
1316 207 45
1470 1491 24
1049 639 50
409 406 77
1279 1287 26
844 1565 68
1531 943 56
48 1145 72
479 1335 53
157 707 38
1347 475 17
794 1346 54
681 1419 80
398 946 34
532 28 65
881 211 65
1353 497 4
707 1290 15
1285 1228 7
257 732 82
410 281 37
10 1244 76
331 160 18
465 839 60
1362 455 58
85 533 13
1453 13 80
1297 313 20
740 1071 60
522 1237 48
991 150 2
141 1174 52
863 879 22
1015 326 10
743 280 5
260 847 57
776 418 51
138 821 14
966 261 18
881 38 25
717 401 64
1435 1253 61
743 565 57
1364 1166 25
44 253 4
860 18 4
532 448 7
641 306 14
1322 1293 77
64 1055 53
1049 776 70
1349 91 40
1108 1330 30
849 465 57
725 712 67
1066 1232 49
708 1038 44
10 544 51
988 706 80
638 420 79
1314 955 40
739 128 44
204 1338 17
750 1447 2
235 998 4
687 323 80
413 869 3
995 578 65
327 1079 9
1398 1575 32
1454 1064 24
701 328 46
801 736 54
1467 186 39
851 295 59
1143 914 8
1208 645 34
146 1512 24
380 697 57
1514 215 47
902 1171 72
557 1101 9
247 258 80
616 1207 41
1318 597 53
1128 87 19
1076 836 21
1521 1504 36
1444 1029 21
902 909 37
1313 610 31
74 1124 14
69 528 75
929 980 18
1548 1170 71
563 653 2
854 490 39
361 710 66
1098 566 30
601 1274 60
279 1227 48
422 429 51
1565 826 57
1370 1416 1
897 21 77
433 607 56
674 1491 63
324 587 2
998 1163 6
21 1401 79
300 1210 60
856 1360 64
695 322 12
1030 1424 4
87 695 71
1299 187 45
920 34 80
492 734 45
1270 6 19
998 1419 36
113 1165 30
1250 24 33
838 999 67
384 29 42
1429 378 17
1011 234 25
1397 898 50
1412 973 52
655 593 33
1442 162 12
158 1368 59
38 1131 16
165 663 56
859 790 40
673 506 22
313 412 28
1211 1393 58
1447 803 21
227 1411 64
1574 230 8
1224 329 57
1153 369 48
674 1097 64
284 1463 59
41 550 50
1571 24 69
905 882 33
886 707 26
753 2 10
1229 1459 23
437 593 3
1190 539 50
741 468 52
704 1562 53
1340 1261 9
620 379 51
287 1358 26
823 621 14
632 308 6
627 883 60
577 354 77
1039 741 81
979 1433 69
746 6 2
1428 891 17
478 1132 34
452 282 68
158 287 32
1426 274 8
501 981 60
971 300 42
1447 1457 18
1460 1016 14
731 177 54
638 480 47
1410 439 70
370 545 33
114 1417 12
1279 458 11
1537 321 65
1405 952 27
1409 1289 65
653 315 4
295 415 19
1512 1332 1
684 714 31
806 778 49
1274 778 42
196 48 50
639 114 72
661 368 57
1332 916 21
842 302 31
838 1551 24
535 1002 48
1487 423 17
154 75 60
1159 248 61
47 1451 44
1127 244 13
1228 1089 54
482 683 5
919 316 30
1520 401 36
1223 109 55
812 1015 14
1573 75 45
301 1261 11
733 445 58
1294 1044 27
1122 1369 20
1035 1334 71
425 1574 37
831 809 19
80 161 1
384 1293 11
456 972 16
1232 999 26
433 1020 66
1462 869 15
654 231 64
689 158 14
206 551 54
1346 1505 20
521 1005 35
953 1449 20
247 9 32
62 1004 5
73 589 32
1340 991 6
903 1473 46
21 1373 10
888 1121 32
932 545 63
758 152 8
341 803 80
989 763 8
288 59 27
1121 1406 46
249 724 82
1375 937 78
1470 1518 52
1202 1192 69
1327 1197 48
568 376 50
727 748 10
602 864 82
864 1298 18
399 1073 15
928 578 48
786 886 40
586 1383 6
1065 936 6
1177 1356 77
760 720 50
819 1438 30
738 563 13
581 794 50
858 301 22
71 1493 43
1331 58 51
975 81 69
920 574 23
478 1399 49
1345 1438 77
319 232 70
1273 244 26
1093 1205 41
1565 1010 69
731 440 21
1191 479 70
774 1392 9
1215 352 79
1209 604 16
49 661 59
768 538 34
1476 1033 62
512 575 68
1574 1487 14
1414 714 66
430 541 8
132 1174 18
672 124 60
1298 252 3
250 1321 72
1266 92 61
1573 992 44
478 1560 39
1429 1512 44
1031 485 61
51 56 68
1503 1342 21
1053 798 72
556 664 17
1434 327 10
591 799 4
614 1262 21
1467 56 52
1186 687 16
846 338 6
977 1440 65
649 1206 45
193 424 6
652 1536 32
172 417 36
226 105 11
778 504 54
141 310 60
158 863 41
896 1142 10
911 1381 18
1431 99 77
611 211 9
586 1411 15
1572 1124 33
1171 334 60
602 804 29
1164 760 46
363 917 54
1433 216 60
151 145 40
507 970 16
150 808 65
284 673 82
444 823 45
429 59 32
1344 334 23
64 664 7
924 194 51
1463 903 35
277 365 37
1462 1208 9
1128 1572 57
2 1214 54
1035 709 71
815 600 68
717 984 18
671 1067 26
480 1142 23
478 1349 54
1230 155 3
1104 1560 41
232 1215 5
418 737 17
1321 617 58
1232 147 56
799 1572 73
1499 1008 19
265 200 43
232 1242 82
731 158 51
966 1447 15
863 519 49
599 1556 48
991 451 28
1047 1172 40
181 190 51
896 1229 17
1286 616 40
175 270 50
804 1173 81
1362 701 5
1305 1149 15
112 558 30
1334 529 15
1005 874 11
550 201 26
528 51 72
513 671 2
961 1301 6
1164 1411 21
1435 1041 53
987 765 44
271 778 70
381 644 28
1502 1028 5
680 957 25
1046 696 55
445 897 58
621 603 62
835 312 59
732 1182 73
1394 1450 1
288 988 72
251 754 53
900 1094 13
652 206 11
1555 181 57
1180 1082 60
1199 965 2
927 1249 63
535 95 1
421 1201 64
693 425 4
700 1406 64
809 23 58
1011 760 47
464 434 56
641 1553 63
1175 979 71
283 1497 61
1514 1077 7
532 656 71
1181 119 62
949 1175 49
1098 877 59
624 641 49
1406 851 3
163 298 36
636 149 42
1472 247 22
1197 1553 18
1515 284 46
62 1432 32
599 1121 39
254 688 5
794 1351 39
234 1521 56
550 360 77
577 556 69
948 340 76
259 633 27
517 1149 5
1295 925 45
1524 1410 65
515 1318 57
